Processing Batch 2810... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2820... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2830... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2840... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2850... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2860... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2870... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2880... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2890... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2900... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2910... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2920... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2930... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2940... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2950... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2960... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2970... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2980... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 2990... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3000... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3010... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3020... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3030... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3040... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3050... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3060... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3070... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3080... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3090... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3100... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3110... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3120... RAM: 68.7% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3130... RAM: 68.3% (21.7GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3140... RAM: 68.3% (21.7GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3150... RAM: 68.3% (21.7GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3160... RAM: 68.4% (21.7GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3170... RAM: 68.4% (21.7GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3180... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3190... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3200... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3210... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3220... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3230... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3240... RAM: 68.7% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3250... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3260... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3270... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3280... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3290... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3300... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3310... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3320... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3330... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3340... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3350... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3360... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3370... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3380... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3390... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3400... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3410... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3420... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3430... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3440... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3450... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3460... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3470... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3480... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3490... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3500... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3510... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3520... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3530... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3540... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3550... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3560... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3570... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3580... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3590... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3600... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3610... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3620... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3630... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3640... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3650... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3660... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3670... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3680... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3690... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3700... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3710... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3720... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3730... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3740... RAM: 68.8% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3750... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3760... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3770... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3780... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3790... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3800... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3810... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3820... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3830... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3840... RAM: 69.0% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3850... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3860... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3870... RAM: 68.9% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3880... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3890... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3900... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3910... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3920... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3930... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3940... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3950... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3960... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3970... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3980... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 3990... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4000... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4010... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4020... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4030... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4040... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4050... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4060... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4070... RAM: 69.3% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4080... RAM: 69.3% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4090... RAM: 69.3% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4100... RAM: 69.3% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4110... RAM: 69.3% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4120... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4130... RAM: 69.3% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4140... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4150... RAM: 69.3% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4160... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4170... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4180... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4190... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4200... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4210... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4220... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4230... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4240... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4250... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4260... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4270... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4280... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4290... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4300... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4310... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4320... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4330... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4340... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4350... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4360... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4370... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4380... RAM: 69.6% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4390... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4400... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4410... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4420... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4430... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4440... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4450... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4460... RAM: 69.8% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4470... RAM: 69.8% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4480... RAM: 69.8% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4490... RAM: 69.8% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4500... RAM: 69.8% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4510... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4520... RAM: 69.8% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4530... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4540... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4550... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4560... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4570... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4580... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4590... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4600... RAM: 69.9% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4610... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4620... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4630... RAM: 69.9% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4640... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4650... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4660... RAM: 68.7% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4670... RAM: 68.7% (21.9GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4680... RAM: 69.0% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4690... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4700... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4710... RAM: 69.1% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4720... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4730... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4740... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4750... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4760... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4770... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4780... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4790... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4800... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4810... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4820... RAM: 69.3% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4830... RAM: 69.2% (22.0GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4840... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4850... RAM: 69.3% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4860... RAM: 69.4% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4870... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4880... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4890... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4900... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4910... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4920... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4930... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4940... RAM: 69.5% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4950... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4960... RAM: 69.6% (22.1GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4970... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4980... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 4990... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5000... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5010... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5020... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5030... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5040... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5050... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5060... RAM: 69.7% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5070... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5080... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5090... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5100... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5110... RAM: 69.9% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5120... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5130... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5140... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5150... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5160... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5170... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5180... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5190... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5200... RAM: 69.9% (22.2GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5210... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5220... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5230... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5240... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5250... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5260... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5270... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5280... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5290... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5300... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5310... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5320... RAM: 70.3% (22.4GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5330... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5340... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5350... RAM: 70.3% (22.4GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5360... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5370... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5380... RAM: 70.0% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5390... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5400... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5410... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5420... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5430... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5440... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5450... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5460... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5470... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5480... RAM: 70.1% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5490... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5500... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5510... RAM: 70.3% (22.4GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5520... RAM: 70.3% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5530... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5540... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5550... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5560... RAM: 70.3% (22.4GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5570... RAM: 70.3% (22.4GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5580... RAM: 70.2% (22.3GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5590... RAM: 70.3% (22.4GB) | VRAM: 0.32GB (Max: 0.83GB)
Processing Batch 5600... RAM: 70.3% (22.4GB) | VRAM: 0.32GB (Max: 0.83GB)
